id,price
1,7.30050933786078
2,7.30050933786078
3,11.714770797962649
4,4.244482173174871
5,4.923599320882851
6,11.03565365025467
7,10.69609507640068
8,3.5653650254668934
9,9.677419354838714
10,8.31918505942275
11,4.923599320882851
12,11.714770797962649
13,3.9049235993208833
14,7.64006791171477
15,7.979626485568763
16,15.789473684210522
17,7.64006791171477
18,2.207130730050934
19,4.923599320882851
20,5.942275042444821
21,2.5466893039049237
22,7.30050933786078
23,7.30050933786078
24,3.9049235993208833
25,10.69609507640068
26,0.8488964346349746
27,2.5466893039049237
28,2.173174872665535
29,8.998302207130731
30,2.8862478777589127
31,7.979626485568763
32,0.8488964346349746
33,7.300509337860779
34,3.5653650254668934
35,8.998302207130731
36,3.2258064516129035
37,12.393887945670633
38,4.584040747028864
39,7.30050933786078
40,3.5653650254668934
41,4.244482173174871
42,3.9049235993208833
43,5.602716468590832
44,5.432937181663837
45,6.281833616298813
46,4.244482173174871
47,17.826825127334462
48,10.69609507640068
49,5.602716468590832
50,2.886247877758913
51,2.886247877758913
52,8.998302207130731
53,4.584040747028864
54,3.9049235993208833
55,0.8488964346349746
56,8.998302207130731
57,7.300509337860781
58,6.281833616298813
59,46.34974533106961
60,3.9049235993208833
61,8.31918505942275
62,4.923599320882851
63,6.960950764006793
64,19.185059422750424
65,7.979626485568763
66,6.960950764006793
67,1.867572156196944
68,5.602716468590832
69,4.074702886247878
70,7.64006791171477
71,3.5653650254668934
72,5.602716468590832
73,1.528013582342954
74,4.244482173174871
75,2.886247877758913
76,7.64006791171477
77,2.2071307300509337
78,3.565365025466894
79,7.30050933786078
80,7.30050933786078
81,5.602716468590832
82,8.998302207130733
83,2.886247877758913
84,2.2071307300509337
85,19.185059422750424
86,20.88285229202037
87,4.584040747028864
88,2.5466893039049237
89,3.3955857385398978
90,14.091680814940574
91,14.091680814940574
92,3.5653650254668934
93,11.03565365025467
94,4.923599320882851
95,1.528013582342954
96,5.602716468590832
97,7.64006791171477
98,2.886247877758913
99,10.016977928692699
100,2.2071307300509337
101,7.30050933786078
102,1.9694397283531409
103,9.677419354838714
104,20.88285229202037
105,1.867572156196944
106,11.714770797962649
107,13.073005093378608
108,8.998302207130731
109,93.88794567062818
110,1.867572156196944
111,12.05432937181664
112,10.69609507640068
113,1.528013582342954
114,3.5653650254668934
115,6.281833616298813
116,8.31918505942275
117,15.789473684210524
118,6.281833616298813
119,7.64006791171477
120,2.2071307300509337
121,2.886247877758913
122,14.940577249575549
123,11.03565365025467
124,19.185059422750424
125,2.886247877758913
126,7.979626485568763
127,25.976230899830213
128,8.31918505942275
129,3.9049235993208833
130,7.300509337860779
131,15.110356536502545
132,10.69609507640068
133,6.281833616298813
134,8.31918505942275
135,5.602716468590832
136,4.923599320882851
137,8.31918505942275
138,5.602716468590832
139,5.602716468590832
140,4.244482173174871
141,5.602716468590832
142,8.31918505942275
143,12.393887945670633
144,4.244482173174871
145,5.602716468590832
146,4.244482173174871
147,13.073005093378608
148,4.244482173174871
149,3.565365025466894
150,3.9898132427843795
151,3.9049235993208833
152,2.2071307300509337
153,14.091680814940574
154,5.602716468590833
155,5.602716468590832
156,3.9049235993208833
157,36.162988115449906
158,2.207130730050934
159,2.2071307300509337
160,4.923599320882851
161,14.091680814940574
162,15.789473684210524
163,25.976230899830213
164,6.621392190152802
165,7.470288624787775
166,7.30050933786078
167,8.31918505942275
168,6.281833616298813
169,7.64006791171477
170,6.281833616298813
171,1.1884550084889642
172,11.71477079796265
173,4.923599320882851
174,6.281833616298813
175,17.487266553480474
176,15.789473684210526
177,2.886247877758913
178,8.31918505942275
179,1.528013582342954
180,8.998302207130731
181,7.64006791171477
182,3.5653650254668934
183,5.602716468590832
184,9.677419354838714
185,3.5653650254668934
186,4.244482173174871
187,4.923599320882851
188,6.281833616298813
189,4.244482173174871
190,17.487266553480474
191,3.2258064516129035
192,6.621392190152801
193,8.31918505942275
194,4.923599320882851
195,1.6977928692699487
196,6.281833616298813
197,2.886247877758913
198,5.602716468590832
199,4.244482173174871
200,4.923599320882851
201,8.31918505942275
202,5.602716468590832
203,3.395585738539898
204,3.9049235993208833
205,0.5093378607809848
206,9.677419354838714
207,2.2071307300509337
208,2.886247877758913
209,5.602716468590832
210,17.487266553480477
211,9.677419354838714
212,2.2071307300509337
213,2.886247877758913
214,6.960950764006793
215,20.88285229202037
216,2.2071307300509337
217,9.337860780984721
218,3.2258064516129035
219,8.31918505942275
220,3.9049235993208833
221,25.976230899830213
222,6.621392190152801
223,5.2631578947368425
224,1.528013582342954
225,8.998302207130733
226,5.263157894736842
227,3.9049235993208833
228,17.487266553480474
229,10.69609507640068
230,8.65874363327674
231,3.9049235993208833
232,8.149405772495756
233,5.263157894736842
234,6.960950764006793
235,2.2071307300509337
236,6.281833616298813
237,6.1120543293718175
238,6.621392190152801
239,11.714770797962649
240,11.205432937181664
241,1.7317487266553482
242,4.923599320882851
243,11.03565365025467
244,5.602716468590834
245,2.173174872665535
246,8.998302207130731
247,1.528013582342954
248,4.244482173174871
249,7.30050933786078
250,9.677419354838714
251,8.998302207130731
252,10.69609507640068
253,17.487266553480474
254,7.979626485568763
255,6.281833616298813
256,22.58064516129032
257,4.923599320882851
258,4.584040747028864
259,3.5653650254668934
260,4.584040747028864
261,12.05432937181664
262,4.074702886247879
263,13.412563667232597
264,4.244482173174871
265,14.091680814940574
266,6.451612903225806
267,2.2071307300509337
268,7.30050933786078
269,10.0169779286927
270,10.69609507640068
271,6.281833616298813
272,13.073005093378608
273,4.923599320882851
274,7.64006791171477
275,4.244482173174871
276,10.356536502546687
277,10.69609507640068
278,0.8488964346349748
279,7.64006791171477
280,4.584040747028864
281,6.451612903225806
282,6.960950764006793
283,7.30050933786078
284,10.69609507640068
285,8.31918505942275
286,7.30050933786078
287,7.30050933786078
288,5.772495755517827
289,7.64006791171477
290,3.5653650254668934
291,9.677419354838714
292,8.998302207130731
293,7.30050933786078
294,0.8488964346349746
295,1.1884550084889642
296,7.64006791171477
297,3.2258064516129035
298,6.621392190152801
299,6.960950764006793
300,12.393887945670633
301,12.393887945670633
302,5.942275042444821
